taxonomy,level,code,label,year,n_children,daioe_allapps,daioe_stratgames,daioe_videogames,daioe_imgrec,daioe_imgcompr,daioe_imggen,daioe_readcompr,daioe_lngmod,daioe_translat,daioe_speechrec,daioe_genai,pct_rank_allapps,pct_rank_stratgames,pct_rank_videogames,pct_rank_imgrec,pct_rank_imgcompr,pct_rank_imggen,pct_rank_readcompr,pct_rank_lngmod,pct_rank_translat,pct_rank_speechrec,pct_rank_genai
ssyk2012,3,912,"Washers, window cleaners and other cleaning workers",2010,1,0.20166732,0.068469375,,0.020873768,,,,,,0.0018812144,,0.07586206896551724,0.18620689655172415,,0.1793103448275862,,,,,,0.020689655172413793,
ssyk2012,3,912,"Washers, window cleaners and other cleaning workers",2011,1,0.33595049,0.13625489,,0.024853192,,,,,,0.0037624289,,0.06896551724137931,0.18620689655172415,,0.1793103448275862,,,,,,0.020689655172413793,
ssyk2012,3,912,"Washers, window cleaners and other cleaning workers",2012,1,0.49142474,0.14728384,,0.063898578,,,,0.00021835176,,0.0097536547,0.00021835176,0.041379310344827586,0.18620689655172415,,0.1793103448275862,,,,0.04827586206896552,,0.020689655172413793,0.04827586206896552
ssyk2012,3,912,"Washers, window cleaners and other cleaning workers",2013,1,3.3626766,0.1583128,1.7707083,0.090613268,,,,0.00061025977,,0.01574488,0.00061025977,0.7379310344827587,0.18620689655172415,0.9655172413793104,0.1793103448275862,,,,0.04827586206896552,,0.020689655172413793,0.04827586206896552
ssyk2012,3,912,"Washers, window cleaners and other cleaning workers",2014,1,5.5140724,0.16934174,2.8245811,0.11847892,,,0.0013302222,0.0052890601,,0.020087143,0.0052890601,0.7379310344827587,0.18620689655172415,0.9655172413793104,0.1793103448275862,,,0.041379310344827586,0.04827586206896552,,0.020689655172413793,0.04827586206896552
ssyk2012,3,912,"Washers, window cleaners and other cleaning workers",2015,1,8.9631414,0.18135922,3.8784542,0.14985006,,0.014874506,0.0022352946,0.0095773572,0.001288165,0.10714754,0.040385585,0.5379310344827586,0.18620689655172415,0.9655172413793104,0.1793103448275862,,0.006896551724137931,0.041379310344827586,0.04827586206896552,0.027586206896551724,0.020689655172413793,0.013793103448275862
ssyk2012,3,912,"Washers, window cleaners and other cleaning workers",2016,1,12.574648,0.22515659,4.1777806,0.15315366,0.033994738,0.19265214,0.058534432,0.015919352,0.0036498941,0.12135029,0.29149446,0.25517241379310346,0.18620689655172415,0.9655172413793104,0.1793103448275862,0.06896551724137931,0.006896551724137931,0.041379310344827586,0.04827586206896552,0.027586206896551724,0.020689655172413793,0.006896551724137931
ssyk2012,3,912,"Washers, window cleaners and other cleaning workers",2017,1,12.980186,0.22665414,4.2047992,0.17054807,0.046902232,0.19267946,0.060134057,0.017040299,0.0052706534,0.12635311,0.29299188,0.2482758620689655,0.18620689655172415,0.9655172413793104,0.1793103448275862,0.06896551724137931,0.006896551724137931,0.041379310344827586,0.04827586206896552,0.027586206896551724,0.020689655172413793,0.006896551724137931
ssyk2012,3,912,"Washers, window cleaners and other cleaning workers",2018,1,15.078864,0.22677965,4.8172088,0.18065183,0.046926342,0.22783075,0.063208804,0.040455107,0.0072974474,0.13899608,0.40879402,0.22758620689655173,0.18620689655172415,0.9655172413793104,0.1793103448275862,0.06896551724137931,0.006896551724137931,0.041379310344827586,0.04827586206896552,0.027586206896551724,0.020689655172413793,0.006896551724137931
ssyk2012,3,912,"Washers, window cleaners and other cleaning workers",2019,1,19.505753,0.2268455,6.0582824,0.23736452,0.050639424,0.25411427,0.085126564,0.057985507,0.014116236,0.16567254,0.49543229,0.2,0.18620689655172415,0.9655172413793104,0.1793103448275862,0.06896551724137931,0.006896551724137931,0.041379310344827586,0.04827586206896552,0.027586206896551724,0.020689655172413793,0.006896551724137931
ssyk2012,3,912,"Washers, window cleaners and other cleaning workers",2020,1,21.092833,0.2268773,6.0963573,0.29009509,0.060156163,0.30533874,0.086287104,0.14260148,0.015600623,0.18652637,0.76261926,0.15862068965517243,0.18620689655172415,0.9655172413793104,0.1793103448275862,0.06896551724137931,0.006896551724137931,0.041379310344827586,0.04827586206896552,0.027586206896551724,0.020689655172413793,0.013793103448275862
ssyk2012,3,912,"Washers, window cleaners and other cleaning workers",2021,1,22.510464,0.22695002,6.1021628,0.34299845,0.10647986,0.39290106,0.09113986,0.17117271,0.016259359,0.19689378,0.97854042,0.14482758620689656,0.18620689655172415,0.9655172413793104,0.1793103448275862,0.06896551724137931,0.006896551724137931,0.041379310344827586,0.04827586206896552,0.027586206896551724,0.020689655172413793,0.013793103448275862
ssyk2012,3,912,"Washers, window cleaners and other cleaning workers",2022,1,23.879,0.22695008,6.1199975,0.3544105,0.12142792,0.41081211,0.10807838,0.33547652,0.016578427,0.21172495,1.2689829,0.11724137931034483,0.18620689655172415,0.9655172413793104,0.1793103448275862,0.06896551724137931,0.006896551724137931,0.041379310344827586,0.04827586206896552,0.027586206896551724,0.020689655172413793,0.013793103448275862
ssyk2012,3,912,"Washers, window cleaners and other cleaning workers",2023,1,25.696028,0.22695015,6.1246786,0.35668054,0.1655063,0.41262415,0.17686978,0.43494949,0.01676406,0.36330041,1.3970529,0.0896551724137931,0.18620689655172415,0.9655172413793104,0.1793103448275862,0.06896551724137931,0.006896551724137931,0.041379310344827586,0.04827586206896552,0.027586206896551724,0.020689655172413793,0.020689655172413793
ssyk2012,3,921,Berry pickers and planters,2010,1,0.19197696,0.063646041,,0.020437108,,,,,,0.0018474008,,0.027586206896551724,0.04827586206896552,,0.12413793103448276,,,,,,0.013793103448275862,
ssyk2012,3,921,Berry pickers and planters,2011,1,0.31897414,0.12665641,,0.024333287,,,,,,0.0036948016,,0.027586206896551724,0.04827586206896552,,0.12413793103448276,,,,,,0.013793103448275862,
ssyk2012,3,921,Berry pickers and planters,2012,1,0.46920764,0.13690841,,0.06256187,,,,0.00020267653,,0.0095783379,0.00020267653,0.013793103448275862,0.04827586206896552,,0.12413793103448276,,,,0.020689655172413793,,0.013793103448275862,0.020689655172413793
ssyk2012,3,921,Berry pickers and planters,2013,1,3.0607028,0.14716043,1.566043,0.088717714,,,,0.00056644995,,0.015461874,0.00056644995,0.41379310344827586,0.04827586206896552,0.7862068965517242,0.12413793103448276,,,,0.020689655172413793,,0.013793103448275862,0.020689655172413793
ssyk2012,3,921,Berry pickers and planters,2014,1,5.0136948,0.15741244,2.4981053,0.11600044,,,0.0012268503,0.004909365,,0.019726086,0.004909365,0.3931034482758621,0.04827586206896552,0.7862068965517242,0.12413793103448276,,,0.020689655172413793,0.020689655172413793,,0.013793103448275862,0.020689655172413793
ssyk2012,3,921,Berry pickers and planters,2015,1,8.2262373,0.16858335,3.4301677,0.14671531,,0.016170042,0.0020615892,0.0088898093,0.0012552625,0.10522163,0.041075386,0.19310344827586207,0.04827586206896552,0.7862068965517242,0.12413793103448276,,0.027586206896551724,0.020689655172413793,0.020689655172413793,0.020689655172413793,0.013793103448275862,0.020689655172413793
ssyk2012,3,921,Berry pickers and planters,2016,1,11.696161,0.20929541,3.6948967,0.14994982,0.032569811,0.20943171,0.0539857,0.014776519,0.0035566683,0.11916909,0.30755696,0.05517241379310345,0.04827586206896552,0.7862068965517242,0.12413793103448276,0.027586206896551724,0.027586206896551724,0.020689655172413793,0.020689655172413793,0.020689655172413793,0.013793103448275862,0.027586206896551724
ssyk2012,3,921,Berry pickers and planters,2017,1,12.07955,0.21068747,3.7187927,0.16698036,0.04493627,0.20946141,0.055461016,0.015816996,0.0051360298,0.12408198,0.30897805,0.05517241379310345,0.04827586206896552,0.7862068965517242,0.12413793103448276,0.027586206896551724,0.027586206896551724,0.020689655172413793,0.020689655172413793,0.020689655172413793,0.013793103448275862,0.027586206896551724
ssyk2012,3,921,Berry pickers and planters,2018,1,14.04528,0.21080415,4.2604175,0.17687276,0.04495937,0.2476743,0.058296826,0.037550882,0.0071110548,0.13649769,0.42645475,0.04827586206896552,0.04827586206896552,0.7862068965517242,0.12413793103448276,0.027586206896551724,0.027586206896551724,0.020689655172413793,0.020689655172413793,0.020689655172413793,0.013793103448275862,0.020689655172413793
ssyk2012,3,921,Berry pickers and planters,2019,1,18.172232,0.21086535,5.3580432,0.23239906,0.048516814,0.27624705,0.07851135,0.053822793,0.013755677,0.16269466,0.51434368,0.04827586206896552,0.04827586206896552,0.7862068965517242,0.12413793103448276,0.027586206896551724,0.027586206896551724,0.020689655172413793,0.020689655172413793,0.020689655172413793,0.013793103448275862,0.020689655172413793
ssyk2012,3,921,Berry pickers and planters,2020,1,19.712158,0.2108949,5.391717,0.28402656,0.057634644,0.33193305,0.079581693,0.13236427,0.01520215,0.18317367,0.78059202,0.034482758620689655,0.04827586206896552,0.7862068965517242,0.12413793103448276,0.027586206896551724,0.027586206896551724,0.020689655172413793,0.020689655172413793,0.020689655172413793,0.013793103448275862,0.020689655172413793
ssyk2012,3,921,Berry pickers and planters,2021,1,21.109491,0.2109625,5.3968515,0.33582324,0.10201662,0.42712188,0.084057346,0.15888439,0.01584406,0.19335473,1.0026009,0.034482758620689655,0.04827586206896552,0.7862068965517242,0.12413793103448276,0.027586206896551724,0.027586206896551724,0.020689655172413793,0.020689655172413793,0.020689655172413793,0.013793103448275862,0.020689655172413793
ssyk2012,3,921,Berry pickers and planters,2022,1,22.417908,0.21096256,5.4126248,0.34699655,0.11633811,0.44659293,0.099679567,0.31139305,0.016154978,0.20791931,1.2833638,0.020689655172413793,0.04827586206896552,0.7862068965517242,0.12413793103448276,0.027586206896551724,0.027586206896551724,0.020689655172413793,0.020689655172413793,0.020689655172413793,0.013793103448275862,0.027586206896551724
ssyk2012,3,921,Berry pickers and planters,2023,1,24.149935,0.21096262,5.4167647,0.34921908,0.15856889,0.4485628,0.16312516,0.40372497,0.016335871,0.35677028,1.4045881,0.013793103448275862,0.04827586206896552,0.7862068965517242,0.12413793103448276,0.027586206896551724,0.027586206896551724,0.020689655172413793,0.020689655172413793,0.020689655172413793,0.013793103448275862,0.027586206896551724
ssyk2012,3,931,Construction labourers,2010,1,0.18779862,0.062306374,,0.020105407,,,,,,0.0017709811,,0.006896551724137931,0.027586206896551724,,0.1103448275862069,,,,,,0.006896551724137931,
ssyk2012,3,931,Construction labourers,2011,1,0.31188887,0.12399045,,0.023938349,,,,,,0.0035419622,,0.006896551724137931,0.027586206896551724,,0.1103448275862069,,,,,,0.006896551724137931,
ssyk2012,3,931,Construction labourers,2012,1,0.45817065,0.13402668,,0.061546475,,,,0.00018072982,,0.0091821197,0.00018072982,0.006896551724137931,0.027586206896551724,,0.1103448275862069,,,,0.013793103448275862,,0.006896551724137931,0.013793103448275862
ssyk2012,3,931,Construction labourers,2013,1,3.0567415,0.14406289,1.5839105,0.0872778,,,,0.00050511223,,0.014822278,0.00050511223,0.4,0.027586206896551724,0.8275862068965517,0.1103448275862069,,,,0.013793103448275862,,0.006896551724137931,0.013793103448275862
ssyk2012,3,931,Construction labourers,2014,1,4.9988055,0.15409912,2.526607,0.11411772,,,0.0010763218,0.0043777572,,0.018910099,0.0043777572,0.3724137931034483,0.027586206896551724,0.8275862068965517,0.1103448275862069,,,0.013793103448275862,0.013793103448275862,,0.006896551724137931,0.013793103448275862
ssyk2012,3,931,Construction labourers,2015,1,8.1786089,0.16503489,3.4693034,0.14433408,,0.016291667,0.0018086424,0.0079271821,0.0011508029,0.10086902,0.039402172,0.15862068965517243,0.027586206896551724,0.8275862068965517,0.1103448275862069,,0.041379310344827586,0.013793103448275862,0.013793103448275862,0.006896551724137931,0.006896551724137931,0.006896551724137931
ssyk2012,3,931,Construction labourers,2016,1,11.562657,0.20489001,3.7370527,0.14751609,0.031732772,0.21100697,0.047361925,0.013176452,0.0032606919,0.11423954,0.30320114,0.041379310344827586,0.027586206896551724,0.8275862068965517,0.1103448275862069,0.006896551724137931,0.041379310344827586,0.013793103448275862,0.013793103448275862,0.006896551724137931,0.006896551724137931,0.013793103448275862
ssyk2012,3,931,Construction labourers,2017,1,11.934604,0.20625277,3.7612214,0.16427021,0.043781415,0.21103689,0.048656225,0.014104261,0.004708623,0.1189492,0.30449155,0.041379310344827586,0.027586206896551724,0.8275862068965517,0.1103448275862069,0.006896551724137931,0.041379310344827586,0.013793103448275862,0.013793103448275862,0.006896551724137931,0.006896551724137931,0.013793103448275862
ssyk2012,3,931,Construction labourers,2018,1,13.868393,0.20636699,4.3090258,0.17400205,0.043803923,0.24953721,0.051144097,0.033484705,0.0065192925,0.13085133,0.41691282,0.041379310344827586,0.027586206896551724,0.8275862068965517,0.1103448275862069,0.006896551724137931,0.041379310344827586,0.013793103448275862,0.013793103448275862,0.006896551724137931,0.006896551724137931,0.013793103448275862
ssyk2012,3,931,Construction labourers,2019,1,17.92042,0.2064269,5.4191742,0.22862715,0.04726994,0.27832487,0.068878397,0.047994621,0.012610966,0.15596464,0.50101799,0.027586206896551724,0.027586206896551724,0.8275862068965517,0.1103448275862069,0.006896551724137931,0.041379310344827586,0.013793103448275862,0.013793103448275862,0.006896551724137931,0.006896551724137931,0.013793103448275862
ssyk2012,3,931,Construction labourers,2020,1,19.402763,0.20645584,5.4532323,0.27941674,0.056153446,0.33442974,0.069817416,0.11803129,0.013937067,0.17559651,0.75232029,0.027586206896551724,0.027586206896551724,0.8275862068965517,0.1103448275862069,0.006896551724137931,0.041379310344827586,0.013793103448275862,0.013793103448275862,0.006896551724137931,0.006896551724137931,0.006896551724137931
ssyk2012,3,931,Construction labourers,2021,1,20.754095,0.206522,5.4584255,0.33037272,0.099394821,0.43033451,0.073743924,0.14167969,0.014525561,0.18535641,0.96696156,0.013793103448275862,0.027586206896551724,0.8275862068965517,0.1103448275862069,0.006896551724137931,0.041379310344827586,0.013793103448275862,0.013793103448275862,0.006896551724137931,0.006896551724137931,0.006896551724137931
ssyk2012,3,931,Construction labourers,2022,1,21.985867,0.20652208,5.4743791,0.34136468,0.11334825,0.44995204,0.087449379,0.27767402,0.014810604,0.19931853,1.225704,0.006896551724137931,0.027586206896551724,0.8275862068965517,0.1103448275862069,0.006896551724137931,0.041379310344827586,0.013793103448275862,0.013793103448275862,0.006896551724137931,0.006896551724137931,0.006896551724137931
ssyk2012,3,931,Construction labourers,2023,1,23.603678,0.20652214,5.4785662,0.34355116,0.15449372,0.45193672,0.14311053,0.36000782,0.014976444,0.34201214,1.335546,0.006896551724137931,0.027586206896551724,0.8275862068965517,0.1103448275862069,0.006896551724137931,0.041379310344827586,0.013793103448275862,0.013793103448275862,0.006896551724137931,0.006896551724137931,0.006896551724137931
ssyk2012,3,932,Manufacturing labourers,2010,1,0.20378323,0.068925753,,0.020512855,,,,,,0.0021056114,,0.10344827586206896,0.2,,0.1310344827586207,,,,,,0.06206896551724138,
ssyk2012,3,932,Manufacturing labourers,2011,1,0.34032017,0.1371631,,0.024423473,,,,,,0.0042112228,,0.11724137931034483,0.2,,0.1310344827586207,,,,,,0.06206896551724138,
ssyk2012,3,932,Manufacturing labourers,2012,1,0.49862248,0.14826557,,0.062793754,,,,0.00022649005,,0.010917099,0.00022649005,0.06896551724137931,0.2,,0.1310344827586207,,,,0.06206896551724138,,0.06206896551724138,0.06206896551724138
ssyk2012,3,932,Manufacturing labourers,2013,1,3.3354921,0.15936802,1.7296451,0.089046538,,,,0.00063300517,,0.017622974,0.00063300517,0.7034482758620689,0.2,0.9172413793103448,0.1310344827586207,,,,0.06206896551724138,,0.06206896551724138,0.06206896551724138
ssyk2012,3,932,Manufacturing labourers,2014,1,5.4707203,0.17047049,2.7590785,0.11643038,,,0.0013534802,0.0054861926,,0.022483196,0.0054861926,0.696551724137931,0.2,0.9172413793103448,0.1310344827586207,,,0.05517241379310345,0.06206896551724138,,0.06206896551724138,0.06206896551724138
ssyk2012,3,932,Manufacturing labourers,2015,1,8.9733477,0.18256807,3.7885118,0.1472591,,0.015622148,0.002274377,0.009934322,0.0014435924,0.11992841,0.042174693,0.5448275862068965,0.2,0.9172413793103448,0.1310344827586207,,0.020689655172413793,0.05517241379310345,0.06206896551724138,0.06896551724137931,0.06206896551724138,0.034482758620689655
ssyk2012,3,932,Manufacturing labourers,2016,1,12.66014,0.22665736,4.0808969,0.15050559,0.033588562,0.20233552,0.059557855,0.016512694,0.0040902831,0.13582531,0.3053335,0.2827586206896552,0.2,0.9172413793103448,0.1310344827586207,0.034482758620689655,0.020689655172413793,0.05517241379310345,0.06206896551724138,0.06896551724137931,0.06206896551724138,0.020689655172413793
ssyk2012,3,932,Manufacturing labourers,2017,1,13.072053,0.2281649,4.1072888,0.16759925,0.046341833,0.20236421,0.061185449,0.01767542,0.0059065996,0.14142488,0.30688903,0.2689655172413793,0.2,0.9172413793103448,0.1310344827586207,0.034482758620689655,0.020689655172413793,0.05517241379310345,0.06206896551724138,0.06896551724137931,0.06206896551724138,0.020689655172413793
ssyk2012,3,932,Manufacturing labourers,2018,1,15.200926,0.22829126,4.7054963,0.17752831,0.046365656,0.23928232,0.064313956,0.041962933,0.0081779435,0.15557593,0.42778951,0.25517241379310346,0.2,0.9172413793103448,0.1310344827586207,0.034482758620689655,0.020689655172413793,0.05517241379310345,0.06206896551724138,0.06896551724137931,0.06206896551724138,0.027586206896551724
ssyk2012,3,932,Manufacturing labourers,2019,1,19.67573,0.22835754,5.9177895,0.23326041,0.050034374,0.26688695,0.086614929,0.060146719,0.015819473,0.18543445,0.518242,0.2413793103448276,0.2,0.9172413793103448,0.1310344827586207,0.034482758620689655,0.020689655172413793,0.05517241379310345,0.06206896551724138,0.06896551724137931,0.06206896551724138,0.027586206896551724
ssyk2012,3,932,Manufacturing labourers,2020,1,21.309656,0.22838955,5.9549813,0.28507927,0.059437402,0.32068613,0.087795757,0.14791647,0.017482962,0.20877579,0.79679996,0.18620689655172415,0.2,0.9172413793103448,0.1310344827586207,0.034482758620689655,0.020689655172413793,0.05517241379310345,0.06206896551724138,0.06896551724137931,0.06206896551724138,0.034482758620689655
ssyk2012,3,932,Manufacturing labourers,2021,1,22.762901,0.22846274,5.9606519,0.3370679,0.10520762,0.41264966,0.092733361,0.17755258,0.018221181,0.22037986,1.0224741,0.15862068965517243,0.2,0.9172413793103448,0.1310344827586207,0.034482758620689655,0.020689655172413793,0.05517241379310345,0.06206896551724138,0.06896551724137931,0.06206896551724138,0.034482758620689655
ssyk2012,3,932,Manufacturing labourers,2022,1,24.173985,0.22846282,5.9780736,0.34828264,0.11997707,0.43146098,0.10996804,0.34798026,0.018578747,0.23698013,1.3245898,0.15862068965517243,0.2,0.9172413793103448,0.1310344827586207,0.034482758620689655,0.020689655172413793,0.05517241379310345,0.06206896551724138,0.06896551724137931,0.06206896551724138,0.034482758620689655
ssyk2012,3,932,Manufacturing labourers,2023,1,26.075155,0.22846289,5.982646,0.35051343,0.1635288,0.43336412,0.1799622,0.45116076,0.018786779,0.40663597,1.4576092,0.11724137931034483,0.2,0.9172413793103448,0.1310344827586207,0.034482758620689655,0.020689655172413793,0.05517241379310345,0.06206896551724138,0.06896551724137931,0.06206896551724138,0.034482758620689655
ssyk2012,3,933,Dockers and ground personnel,2010,2,0.20733637500000002,0.06705765799999999,,0.021618289,,,,,,0.0024658436499999997,,0.15862068965517243,0.1310344827586207,,0.296551724137931,,,,,,0.19310344827586207,
ssyk2012,3,933,Dockers and ground personnel,2011,2,0.34516556499999995,0.13344557,,0.0257396495,,,,,,0.004931687400000001,,0.15862068965517243,0.1310344827586207,,0.296551724137931,,,,,,0.19310344827586207,
ssyk2012,3,933,Dockers and ground personnel,2012,2,0.51283589,0.14424712499999998,,0.06617769600000001,,,,0.00026984114000000003,,0.01278482,0.00026984114000000003,0.15862068965517243,0.1310344827586207,,0.296551724137931,,,,0.18620689655172415,,0.19310344827586207,0.18620689655172415
ssyk2012,3,933,Dockers and ground personnel,2013,2,3.03337695,0.15504868,1.4610458,0.093845237,,,,0.000754164795,,0.020637950500000002,0.000754164795,0.3586206896551724,0.1310344827586207,0.6344827586206897,0.296551724137931,,,,0.18620689655172415,,0.19310344827586207,0.18620689655172415
ssyk2012,3,933,Dockers and ground personnel,2014,2,4.97907995,0.16585023,2.3306167,0.12270479000000001,,,0.0016151649500000002,0.006536271,,0.026329669,0.006536271,0.35172413793103446,0.1310344827586207,0.6344827586206897,0.296551724137931,,,0.18620689655172415,0.18620689655172415,,0.19310344827586207,0.18620689655172415
ssyk2012,3,933,Dockers and ground personnel,2015,2,8.3492904,0.17761992999999998,3.2001879000000004,0.15519486500000002,,0.018147447,0.00271410995,0.011835789499999999,0.0017403305,0.140446015,0.0494496355,0.2482758620689655,0.1310344827586207,0.6344827586206897,0.296551724137931,,0.19310344827586207,0.18620689655172415,0.18620689655172415,0.2,0.19310344827586207,0.1724137931034483
ssyk2012,3,933,Dockers and ground personnel,2016,2,12.177384,0.22051427,3.4471679,0.158616305,0.036410504999999996,0.235042765,0.07107290250000001,0.019673286999999998,0.0049310625,0.15906258499999998,0.35602389,0.1310344827586207,0.1310344827586207,0.6344827586206897,0.296551724137931,0.19310344827586207,0.19310344827586207,0.18620689655172415,0.18620689655172415,0.2,0.19310344827586207,0.16551724137931034
ssyk2012,3,933,Dockers and ground personnel,2017,2,12.6030525,0.22198095,3.46946165,0.17663113,0.0502352415,0.2350761,0.073015172,0.021058565,0.00712073245,0.16562014,0.357869045,0.12413793103448276,0.1310344827586207,0.6344827586206897,0.296551724137931,0.19310344827586207,0.19310344827586207,0.18620689655172415,0.18620689655172415,0.2,0.19310344827586207,0.16551724137931034
ssyk2012,3,933,Dockers and ground personnel,2018,2,14.686696,0.222103885,3.9747724499999997,0.187095275,0.0502610675,0.277961985,0.0767485535,0.049994804000000004,0.00985896285,0.182192195,0.49961702500000005,0.11724137931034483,0.1310344827586207,0.6344827586206897,0.296551724137931,0.19310344827586207,0.19310344827586207,0.18620689655172415,0.18620689655172415,0.2,0.19310344827586207,0.1724137931034483
ssyk2012,3,933,Dockers and ground personnel,2019,2,19.056782,0.22216837,4.998806500000001,0.245830765,0.054238012,0.310028825,0.10336124399999999,0.0716590395,0.019071249,0.21715896,0.60566714,0.11724137931034483,0.1310344827586207,0.6344827586206897,0.296551724137931,0.19310344827586207,0.19310344827586207,0.18620689655172415,0.18620689655172415,0.2,0.19310344827586207,0.1793103448275862
ssyk2012,3,933,Dockers and ground personnel,2020,2,20.838057499999998,0.22219951,5.03022265,0.300442145,0.0644310375,0.37252459,0.1047703745,0.176228255,0.021076678,0.24449359999999998,0.9331995550000001,0.13793103448275862,0.1310344827586207,0.6344827586206897,0.296551724137931,0.19310344827586207,0.19310344827586207,0.18620689655172415,0.18620689655172415,0.2,0.19310344827586207,0.1724137931034483
ssyk2012,3,933,Dockers and ground personnel,2021,2,22.450203000000002,0.22227073,5.0350129500000005,0.35523244499999995,0.11404664,0.47935387500000004,0.110662625,0.211536845,0.021966641,0.258082905,1.1972491,0.1310344827586207,0.1310344827586207,0.6344827586206897,0.296551724137931,0.19310344827586207,0.19310344827586207,0.18620689655172415,0.18620689655172415,0.2,0.19310344827586207,0.1724137931034483
ssyk2012,3,933,Dockers and ground personnel,2022,2,24.0263035,0.22227079500000002,5.0497289,0.36705152500000005,0.13005694,0.50120601,0.131229495,0.41458505,0.022397705,0.277523185,1.5543722,0.1310344827586207,0.1310344827586207,0.6344827586206897,0.296551724137931,0.19310344827586207,0.19310344827586207,0.18620689655172415,0.18620689655172415,0.2,0.19310344827586207,0.1793103448275862
ssyk2012,3,933,Dockers and ground personnel,2023,2,26.198625,0.22227086000000001,5.05359125,0.36940252500000004,0.177267665,0.50341678,0.21475648,0.5375146550000001,0.022648500000000002,0.4762041,1.71223605,0.12413793103448276,0.1310344827586207,0.6344827586206897,0.296551724137931,0.19310344827586207,0.19310344827586207,0.18620689655172415,0.18620689655172415,0.2,0.19310344827586207,0.18620689655172415
ssyk2012,3,941,"Fast-food workers, food preparation assistants",2010,3,0.20061099000000002,0.06719880766666667,,0.018678320333333335,,,,,,0.002737885566666667,,0.06896551724137931,0.13793103448275862,,0.041379310344827586,,,,,,0.296551724137931,
ssyk2012,3,941,"Fast-food workers, food preparation assistants",2011,3,0.33727246666666666,0.1337264566666667,,0.022239198333333335,,,,,,0.0054757711666666665,,0.07586206896551724,0.13793103448275862,,0.041379310344827586,,,,,,0.296551724137931,
ssyk2012,3,941,"Fast-food workers, food preparation assistants",2012,3,0.49796195666666665,0.14455073999999998,,0.05717788633333334,,,,0.0002912689,,0.014195292666666666,0.0002912689,0.06206896551724138,0.13793103448275862,,0.041379310344827586,,,,0.2413793103448276,,0.296551724137931,0.2413793103448276
ssyk2012,3,941,"Fast-food workers, food preparation assistants",2013,3,3.0756210999999998,0.15537503,1.5177805,0.08108279366666667,,,,0.0008140520266666667,,0.02291481466666667,0.0008140520266666667,0.43448275862068964,0.13793103448275862,0.7310344827586207,0.041379310344827586,,,,0.2413793103448276,,0.296551724137931,0.2413793103448276
ssyk2012,3,941,"Fast-food workers, food preparation assistants",2014,3,5.061680166666666,0.16619931,2.4211182333333334,0.10601761,,,0.0016256252333333332,0.007055307266666667,,0.029234465333333334,0.007055307266666667,0.43448275862068964,0.13793103448275862,0.7310344827586207,0.041379310344827586,,,0.19310344827586207,0.2413793103448276,,0.296551724137931,0.2413793103448276
ssyk2012,3,941,"Fast-food workers, food preparation assistants",2015,3,8.514115966666667,0.17799379333333332,3.3244560333333335,0.13408920666666665,,0.016181464333333333,0.0027316874666666667,0.012775653133333334,0.0018618756666666668,0.15594059666666668,0.04811002166666667,0.32413793103448274,0.13793103448275862,0.7310344827586207,0.041379310344827586,,0.034482758620689655,0.19310344827586207,0.2413793103448276,0.2413793103448276,0.296551724137931,0.11724137931034483
ssyk2012,3,941,"Fast-food workers, food preparation assistants",2016,3,12.279564,0.22097841666666665,3.5810265666666665,0.13704534999999998,0.03227108533333333,0.20957966666666664,0.07153319933333334,0.021235515,0.0052754495666666665,0.17661102333333334,0.3304915433333333,0.1724137931034483,0.13793103448275862,0.7310344827586207,0.041379310344827586,0.020689655172413793,0.034482758620689655,0.19310344827586207,0.2413793103448276,0.2413793103448276,0.296551724137931,0.05517241379310345
ssyk2012,3,941,"Fast-food workers, food preparation assistants",2017,3,12.697809999999999,0.22244818666666666,3.6041861333333336,0.15261026,0.04452412066666667,0.20960938333333334,0.073488053,0.022730795666666668,0.007618047133333333,0.18389203666666668,0.33243621333333334,0.15172413793103448,0.13793103448275862,0.7310344827586207,0.041379310344827586,0.020689655172413793,0.034482758620689655,0.19310344827586207,0.2413793103448276,0.2413793103448276,0.296551724137931,0.05517241379310345
ssyk2012,3,941,"Fast-food workers, food preparation assistants",2018,3,14.816497333333333,0.22257137333333332,4.129118933333333,0.16165134,0.04454701133333333,0.24784927333333337,0.07724561333333334,0.05396481966666667,0.010547516033333334,0.20229238000000002,0.4707098566666667,0.15862068965517243,0.13793103448275862,0.7310344827586207,0.041379310344827586,0.020689655172413793,0.034482758620689655,0.19310344827586207,0.2413793103448276,0.2413793103448276,0.296551724137931,0.0896551724137931
ssyk2012,3,941,"Fast-food workers, food preparation assistants",2019,3,19.232198,0.22263600000000003,5.1929178,0.2123991266666667,0.04807182633333334,0.27644220999999997,0.10403065966666665,0.07734938066666666,0.020403192333333334,0.2411168233333333,0.5741637966666667,0.15862068965517243,0.13793103448275862,0.7310344827586207,0.041379310344827586,0.020689655172413793,0.034482758620689655,0.19310344827586207,0.2413793103448276,0.2413793103448276,0.296551724137931,0.10344827586206896
ssyk2012,3,941,"Fast-food workers, food preparation assistants",2020,3,20.990728333333333,0.22266719666666668,5.225553833333334,0.2595836333333333,0.057106030333333335,0.33216755666666664,0.10544890866666667,0.19022229666666668,0.022548682333333334,0.27146713,0.9006452266666667,0.14482758620689656,0.13793103448275862,0.7310344827586207,0.041379310344827586,0.020689655172413793,0.034482758620689655,0.19310344827586207,0.2413793103448276,0.2413793103448276,0.296551724137931,0.11724137931034483
